Подразделение,Поле,Field_ID,Year,Area,Yield,Агрофон,Class,Product Group,MAX_NDVI,data_quality,6_NDVI,7_NDVI,4_relative_humidity,5_relative_humidity,6_relative_humidity,7_relative_humidity,4_surface_solar_radiation_downwards_sum,5_surface_solar_radiation_downwards_sum,6_surface_solar_radiation_downwards_sum,7_surface_solar_radiation_downwards_sum,4_temperature_2m_max,5_temperature_2m_max,6_temperature_2m_max,7_temperature_2m_max,4_temperature_2m_min,5_temperature_2m_min,6_temperature_2m_min,7_temperature_2m_min,4_total_precipitation_sum,5_total_precipitation_sum,6_total_precipitation_sum,7_total_precipitation_sum,4_v_component_of_wind_10m,5_v_component_of_wind_10m,6_v_component_of_wind_10m,7_v_component_of_wind_10m,4_vapor_pressure_deficit,5_vapor_pressure_deficit,6_vapor_pressure_deficit,7_vapor_pressure_deficit,DOY_min,DOY_max,bdod,cec,clay,phh2o,sand,silt,soc
Нива Узунколь,33-34,2346Нива Узунколь,2020,476.7,13.0,Fallow,2.0,Шортандинская,0.7089929547790103,0.1632982176890694,0.2069176637221991,0.638685431,61.53285917543882,60.50774714231447,53.3095819307814,55.04612126196511,16653969.750529356,21457453.765469283,22052601.200513314,21905914.018255766,285.4096624717676,294.6064035662647,294.1794635722528,300.05030199071217,274.2429625241008,282.76883451992444,283.5882559224662,290.16990969838304,0.0019459681227954,0.0030324862993623,0.0006611831761125,0.0007515871031508,2.1586238482778386,0.6237861821648177,-1.3006293582299244,-0.6429944340587348,0.4131544982740759,0.7616484576139609,0.9416468452683536,1.3068059199993551,149,151,99.04645778669546,448.2487777263135,295.758993361124,66.8940867685657,366.9829139004682,337.2434254541712,614.6983588002264
Нива Узунколь,35,2347Нива Узунколь,2020,232.7,5.9,Fallow,2.0,Шортандинская,0.4863252239360127,1.0,0.2206928626995346,0.470776511,61.58399191884205,60.48693907399446,53.26409581907748,55.001533326808165,16644312.386587776,21460766.504549224,22052273.01485865,21906888.62874595,285.3956572774052,294.6036077510192,294.17059308364946,300.0533831376054,274.21198504947665,282.7518038758494,283.56156735893626,290.1611768884302,0.0019540820183207,0.0030377258966082,0.0006555754967863,0.0007483355506286,2.1550589888785043,0.6230103501039576,-1.2955466731974572,-0.6409614138662778,0.4122186130323474,0.7614383588996739,0.9417525220771064,1.3077647865202633,151,151,99.77226519337012,477.59950194889535,282.49501948895613,66.70961455175402,371.2849718492853,346.2638588133389,659.1095027624307
Нива Узунколь,40,2349Нива Узунколь,2020,186.4,6.01,Fallow,2.0,Шортандинская,0.3261331448312628,1.0,0.1972448772464885,0.306662079,60.8533024782754,60.07301975391094,52.74811182448181,54.584002164263815,16671579.383067489,21511870.946843464,22002018.690061357,21917054.707381755,285.4645229303716,294.65811395907485,294.1988229014392,300.077405689873,274.49155289913256,282.8337952795583,283.6051540494892,290.2161876304774,0.0018547967497731,0.0029357641800022,0.0006619612164132,0.0007861790827903,2.157749293698856,0.6311644597704348,-1.3190527862810166,-0.6733076194021711,0.4240184398949759,0.7724279947669797,0.954810754296043,1.324358579648696,151,151,98.3482998555862,449.607035043969,294.8764929780811,66.94001837511485,362.6254101588135,342.57881611760075,663.3342523303137
Нива Узунколь,47,2351Нива Узунколь,2020,249.1,11.3,Fallow,1.0,Тобольская,0.5137147503513718,0.9996397694524496,0.2909949558478334,0.509786853,61.24063144918387,60.87693222650718,54.446210566878285,56.407744309450464,16781080.733333334,21420609.612903222,22047592.133333333,21893291.612903222,285.533447265625,294.62857400217365,294.20824534098307,299.8713561027281,274.60127817789714,283.13762837071573,283.932997639974,290.2119627921812,0.0018073937937701,0.0028600229601325,0.000755212586261,0.0008176950404847,2.230540120601654,0.6513139996477354,-1.3777577267752754,-0.6766025853413409,0.4209749769027266,0.7626857564564283,0.9240453963760078,1.2623480393958249,142,143,97.77208706786172,456.7424660232418,282.5612566476265,66.9531219223951,348.03003742367537,369.4675004924167,674.5037919826652
Нива Узунколь,55,2355Нива Узунколь,2020,387.2,12.0,Fallow,1.0,Тобольская,0.6073907565106874,1.0,0.4316078798810741,0.583989263,60.34254508209624,59.836463818918425,52.54892575291699,54.54359013810531,16697204.933333334,21560227.677419357,21954342.666666668,21929287.93548387,285.5339604695638,294.69691319619454,294.1989486694336,300.0490082771547,274.68568166097003,282.8884075533959,283.66457010904946,290.27237676805066,0.0017801271523122,0.0028063802218825,0.0006679061861209,0.0008200234670919,2.157734673553043,0.6389218940529772,-1.3377281586329142,-0.7010980280496741,0.4326608962373345,0.7792484700177814,0.9606456892174216,1.3258824613747222,134,138,95.5827948815406,480.3559440116537,299.0666286655267,66.09392615111787,358.9139274178225,341.982139464184,993.6058532877234
Нива Узунколь,56,2357Нива Узунколь,2020,369.5,14.3,Stubble,1.0,Тобольская,0.5605184603092342,0.9995936170789196,0.4355034472545311,0.525404966,60.28357170070525,59.93098002582129,52.80866200667445,54.83129344163071,16741417.261940297,21519329.12397689,21993234.74875621,21910256.425854597,285.6679259760462,294.74611182802846,294.2759587510901,300.0503233761298,274.6538779339387,282.97115319499494,283.7279628658769,290.2553656003655,0.0017314673603925,0.0028190817076674,0.000716324278982,0.0008364030286631,2.2032575727695254,0.6518243156568403,-1.367444210028767,-0.701700310648932,0.4334685040837443,0.7802027601807106,0.9588022867145852,1.3181970777733545,132,132,98.97322499000931,467.52131628030895,273.9635624833466,66.71775912603248,352.42326139088726,373.6151079136689,655.012055414946
Нива Узунколь,57,2359Нива Узунколь,2020,306.2,12.2,Stubble,1.0,Тобольская,0.5449627568894112,0.9997383055282956,0.4510995803764389,0.505901871,59.76722468373744,59.529054240646765,52.35522290568045,54.55711830268394,16754499.733333332,21563376.19354839,21962704.933333334,21915037.612903222,285.7609298706055,294.80964759088334,294.3039815266927,300.06111489572834,274.7905029296875,283.0309797717679,283.72121073404946,290.2815861855784,0.0016437055314664,0.0027176572660865,0.0007286517631384,0.0008720578412982,2.217241916391585,0.6654577485976682,-1.3857004351086089,-0.7255599998658703,0.4416584841304037,0.7902694428128348,0.969325884543254,1.328062291881812,132,133,98.84224943602965,452.4209635836289,280.35626812761853,66.38744763132453,352.6735417338062,366.90372220431846,924.7086690299712
Нива Узунколь,59,2364Нива Узунколь,2020,403.3,14.0,Fallow,1.0,Тобольская,0.5723210664762921,0.9993825635959496,0.4589733204697223,0.560517132,60.0103010425053,59.71878239864592,52.56923815839638,54.68658474603535,16748306.430165052,21542524.10472396,21977157.890798707,21912774.176583987,285.71690139177065,294.77956946347405,294.29071541360827,300.0560061398586,274.72582401745325,283.0026575904045,283.72440722484873,290.26917323785665,0.0016852523919037,0.0027656720712798,0.0007228158744604,0.0008551786861735,2.210621662690367,0.6590036176548015,-1.377057852737819,-0.7142647113548558,0.437770247128351,0.7855027556641765,0.9643507287301538,1.323396885882936,130,131,97.1865775888248,472.7045675413021,269.36904761904765,66.20219873663751,355.2747813411079,375.369594266278,740.9813543880963
Нива Узунколь,60,2367Нива Узунколь,2020,313.3,14.1,Fallow,1.0,Тобольская,0.6075292852411626,0.9998399334122996,0.4551103681366912,0.556635288,59.76722468373744,59.529054240646765,52.35522290568045,54.55711830268394,16754499.733333332,21563376.19354839,21962704.933333334,21915037.612903222,285.7609298706055,294.80964759088334,294.3039815266927,300.06111489572834,274.7905029296875,283.0309797717679,283.72121073404946,290.2815861855784,0.0016437055314664,0.0027176572660865,0.0007286517631384,0.0008720578412982,2.217241916391585,0.6654577485976682,-1.3857004351086089,-0.7255599998658703,0.4416584841304037,0.7902694428128348,0.969325884543254,1.328062291881812,133,134,97.578213610586,455.6205511811024,277.08322834645656,66.4896062992126,357.3847244094486,365.5962992125983,876.4582545683677
Нива Узунколь,8,2377Нива Узунколь,2020,379.5,7.8,Stubble,1.0,Тобольская,0.5527531225034551,0.919140440287921,0.3340005547295002,0.498045198,61.46259006588806,60.817684176722445,53.81399975855105,55.51018863998897,16700288.134782609,21412274.701379143,22078897.18478261,21894988.544062644,285.4314291967861,294.5560847385401,294.19115793808646,299.9987639828004,274.48859313651553,282.93094718027135,283.8221771516661,290.25651809242964,0.0019447015684955,0.0030492283879786,0.000692488985375,0.0007527769282956,2.179097619551967,0.6245653614441293,-1.3204361629562869,-0.6397812999407598,0.4155592455781453,0.7592039551722165,0.9355072114022922,1.2944431414851103,138,146,98.63847462061749,453.4344620604164,287.882951653944,66.67867162523652,359.02100867749726,352.99934755659933,695.6005363683937
Нива Узунколь,81,2379Нива Узунколь,2020,148.4,15.0,Fallow,1.0,Астана,0.7908299078671867,0.9987448804333464,0.2753996855306322,0.716727916,61.70215831535295,60.987642371978666,54.02358384938504,55.68564597392872,16688148.666666666,21389462.129032254,22101265.33333333,21890455.22580645,285.37691802978514,294.5003539054625,294.1562082926432,299.9720719860446,274.50911305745444,282.96836853027344,283.87192891438804,290.27737623645413,0.0019894740626299,0.003094435530286,0.0006895282677185,0.0007355040808004,2.1777569174766542,0.6208889586951143,-1.3098588281207617,-0.6252976143231956,0.4120269094036937,0.7555179617794652,0.9303207336864836,1.2882441114649346,147,148,95.80764227642275,457.17948301089257,273.99609819541536,65.7219964233458,357.2165501544463,368.943748983905,721.9621138211381
Ново-Алексеевское,1,1141Ново-Алексеевское,2020,280.3,9.6,Stubble,2.0,Тобольская,0.4940673881781109,1.0,0.3964934793552525,0.412060848,59.62770779105797,57.64731734238664,47.36193117599428,52.18717599843864,16699683.466666669,21594720.70967742,23619076.933333334,22356194.387096774,285.7513707478841,295.16794906123994,295.74207305908203,300.88301578644786,274.3285832722982,283.4093150477256,284.27451680501304,290.09334490376136,0.0017472815161033,0.0026889206170655,0.0007197259675833,0.0006484269822924,2.2243762479888067,0.5751099663396037,-1.790859940316942,-0.9676378991014216,0.4417464392696017,0.8594214373013866,1.1336060722617105,1.4568887533404236,130,134,103.49462933615077,344.41313149093463,288.4932230241154,69.66308748459778,378.18192219679634,333.3588276711847,610.437048776193
Ново-Алексеевское,100п,1144Ново-Алексеевское,2020,556.9,12.6,Deep Tillage,2.0,Тобольская,0.6816556077613413,1.0,0.603494378351291,0.509740504,60.20551568593792,58.6507893427946,48.665670112802815,53.03438417146767,16887841.4,21676874.129032254,23556496.933333334,22356960.129032254,286.2289072672526,295.5170096120527,296.0518849690755,301.1338924284904,274.38500823974607,283.83770948840726,284.68584493001305,290.3931456535093,0.0014235011383975,0.0024639496149174,0.0006730664582423,0.000473999276866,2.34491661257214,0.5851394207246842,-1.9099015527301364,-1.0447856803094189,0.4440466114802455,0.8559729356236497,1.1270731576757638,1.4522348921983428,127,153,103.5176880038769,339.47361465950155,228.91687957008187,71.11787507708573,462.94432208616,308.1366399436173,638.592096568131
Ново-Алексеевское,101п,1145Ново-Алексеевское,2020,399.6,11.8,Fallow,2.0,Тобольская,0.7050827027582668,1.0,0.6191340631946325,0.431679916,62.07511206184676,59.89481027830349,50.41345991014259,54.7363059950343,16983305.43714286,21669628.36359448,23524305.44071429,22365280.216589864,285.9560271290371,295.53385933906804,296.1269631976174,301.13207630386006,274.40594198681066,284.101168407493,285.02966790698827,290.67799877834767,0.0012965918290202,0.0024433102543141,0.0006439718372354,0.0004567653423207,2.3702493328896783,0.5758448832961639,-1.9375386711150884,-1.065184565916223,0.4213118984543328,0.8356683341327927,1.0989751290654737,1.4063585372258622,131,131,104.80299588679476,314.44401473296494,246.4878453038674,71.83572744014731,446.3911602209945,307.06089625537135,600.1990914113819
Ново-Алексеевское,106п,1149Ново-Алексеевское,2020,366.7,15.7,Fallow,2.0,Тобольская,0.7636487534750113,1.0,0.6074488503254784,0.502009994,59.905986823483445,57.980001433050845,47.68670445901046,52.39377164941494,16798430.866666667,21662974.25806452,23613953.866666667,22391430.70967742,286.0321116129557,295.358143960276,295.9204355875651,300.9930528210056,274.2416707356771,283.6691727176789,284.56097513834635,290.32555069461944,0.0015285443907066,0.0025406146472119,0.0006608191938571,0.0004942855254423,2.286257758405473,0.5616257908523723,-1.893175207244025,-1.0383100471188944,0.4426832774957926,0.8616486927471748,1.1387516321850448,1.4605190268953978,133,133,100.8407754010695,346.1336008024074,298.63577398863265,70.03971915747243,402.0593112671349,299.3303243062522,723.2411096256684
Ново-Алексеевское,107п,1150Ново-Алексеевское,2020,217.5,14.1,Deep Tillage,2.0,Тобольская,0.6190613956141627,1.0,0.4706693334372987,0.521411058,59.78806284527188,57.70436237138127,47.3026967592922,52.1612732446238,16760869.27198228,21654196.159254096,23639121.48748616,22405038.51291394,285.958246140253,295.2998066318468,295.8739580021348,300.94460553287905,274.2025353787613,283.5969383395915,284.51226337893326,290.29617780203625,0.0015785613016335,0.0025769162233999,0.0006577802183696,0.0005120631680828,2.259139894809877,0.5523757976900192,-1.8819493887916443,-1.0323218252099011,0.4422728820096031,0.8641546162052244,1.1436021847301796,1.463621012674639,132,132,101.97584045584044,353.862874729283,305.1986777613131,69.72916904137693,401.254302975037,293.4585660549413,876.8719088319085
Ново-Алексеевское,109п,1152Ново-Алексеевское,2020,177.4,11.8,Stubble,2.0,Тобольская,0.6386778627901153,1.0,0.5450198966381773,0.404311277,59.65869092869438,57.39816945496694,46.87644447590312,51.90272274311528,16718810.866666667,21644367.16129032,23667302.133333333,22420275.41935484,285.8755376180013,295.23448525705646,295.8219161987305,300.8903582173009,274.1587148030599,283.51605618384576,284.457719930013,290.26328843639743,0.0016345661526008,0.0026175637629343,0.000654377421873,0.0005319691200536,2.2287755264176266,0.5420184109800604,-1.8693796343273588,-1.0256167034949026,0.4418126784994586,0.8668971348758273,1.1489051591706727,1.467019624909341,132,133,104.65185492801776,348.4300346020761,338.10740484429067,69.9759169550173,338.13370242214535,323.8222837370241,634.402547065338
Ново-Алексеевское,110а,1156Ново-Алексеевское,2020,156.5,9.4,Deep Tillage,2.0,Тобольская,0.6191416173925683,1.0,0.4941323932725449,0.474642028,59.664584346393575,57.41220780273145,46.89597982178677,51.9145832868161,16720746.915298885,21644819.61349152,23666004.91104357,22419574.02823806,285.87934488839534,295.237492155615,295.8243118069696,300.89285535052164,274.16073196859463,283.51977938223683,284.46023069495726,290.2648024122812,0.0016319881158375,0.0026156926598165,0.0006545340607054,0.0005310528016436,2.230173270660492,0.542495186174524,-1.8699582500821712,-1.0259253562274009,0.4418338777920008,0.8667723498787007,1.1486640017770406,1.4668649008882626,133,133,102.90713603058296,338.8784257488847,329.842574888464,70.40742511153603,366.1741555130657,304.04429572976414,783.1919401083147
Ново-Алексеевское,110п,1157Ново-Алексеевское,2020,240.4,10.7,Deep Tillage,2.0,Тобольская,0.6348026747048005,1.0,0.4931600883599455,0.457974639,59.89176129548824,57.94691835967388,47.640600309761744,52.36587897464229,16793937.46072607,21661924.1545832,23616964.61042904,22393058.579431493,286.0232752587851,295.3511652017774,295.9148755824526,300.9872571849549,274.2369890642323,283.66053148755174,284.5551478642127,290.32203688400693,0.0015345277970709,0.0025449573200794,0.0006604556483095,0.000496412223356,2.283013711649724,0.5605192357506676,-1.8918322887724908,-1.037593690102491,0.4426342140623933,0.8619513050145917,1.139337629946101,1.4608934478306372,133,133,101.84588656106288,335.5343893714868,322.68932038834936,70.53857945835459,366.59090444558,310.710475217169,799.9148696985183
Ново-Алексеевское,112п-1,1159Ново-Алексеевское,2020,433.1,10.4,Fallow,2.0,Тобольская,0.68552714778994,1.0,0.5840055164238088,0.431644462,60.26958613379428,58.41608657524393,48.49442959794059,53.17556760380254,16864964.39642205,21656523.72766137,23587473.750127785,22397161.12949157,286.1004174418065,295.460965402294,296.02131019472506,301.0601270917119,274.4269451507646,283.89840894941096,284.83481187712493,290.5244573335641,0.0014345606877493,0.0025227516376519,0.0006342297805255,0.0004675515905377,2.308860660767169,0.550853103385588,-1.924399214378743,-1.061300249255796,0.4418538070831456,0.8603391143373075,1.1312006405917046,1.4453966430863112,131,250,104.16397712473808,306.04411348321,246.023953791268,71.92309870321083,420.48473866017343,333.4010985899542,532.1220202706526
Ново-Алексеевское,12,1164Ново-Алексеевское,2020,340.7,6.5,Stubble,2.0,Тобольская,0.5136461563920199,1.0,0.2636978070817053,0.474553765,59.62770779105797,57.64731734238664,47.36193117599428,52.18717599843864,16699683.466666669,21594720.70967742,23619076.933333334,22356194.387096774,285.7513707478841,295.16794906123994,295.74207305908203,300.88301578644786,274.3285832722982,283.4093150477256,284.27451680501304,290.09334490376136,0.0017472815161033,0.0026889206170655,0.0007197259675833,0.0006484269822924,2.2243762479888067,0.5751099663396037,-1.790859940316942,-0.9676378991014216,0.4417464392696017,0.8594214373013866,1.1336060722617105,1.4568887533404236,130,149,103.01573116691289,358.908527131783,294.36899224806206,69.35895164267258,380.40236249538566,325.2245847176079,644.3584194977847
Ново-Алексеевское,17,1172Ново-Алексеевское,2020,347.5,4.2,Stubble,2.0,Тобольская,0.5058455907086946,1.0,0.2753564126206851,0.455071355,59.62770779105797,57.64731734238664,47.36193117599428,52.18717599843864,16699683.466666669,21594720.70967742,23619076.933333334,22356194.387096774,285.7513707478841,295.16794906123994,295.74207305908203,300.88301578644786,274.3285832722982,283.4093150477256,284.27451680501304,290.09334490376136,0.0017472815161033,0.0026889206170655,0.0007197259675833,0.0006484269822924,2.2243762479888067,0.5751099663396037,-1.790859940316942,-0.9676378991014216,0.4417464392696017,0.8594214373013866,1.1336060722617105,1.4568887533404236,135,150,103.5514978004329,371.7719751448718,330.315506527962,69.68805417859384,319.53885359212444,350.0800809886196,747.3499755603658
Ново-Алексеевское,18,1173Ново-Алексеевское,2020,324.9,5.3,Stubble,2.0,Тобольская,0.7502133712660028,0.0003405572755417,0.1816676014507767,0.404254988,59.53089180723837,57.63452846843787,47.35661620714627,52.07706835698053,16720303.765028125,21623109.36847088,23604063.14022989,22354038.167420067,285.8335576961198,295.1902897279339,295.74674557345105,300.89573999072263,274.49812599493725,283.5477190501388,284.36739600730374,290.18101861474474,0.0016838774669757,0.0026407262773535,0.0007136301663794,0.000596062773759,2.248844855031107,0.5815401112236083,-1.8091007050066967,-0.9822580313003372,0.4444077111909075,0.8628257533491702,1.1362032381974745,1.463080315534632,135,153,101.4052058756374,353.71039415614064,312.12577994217014,70.00350022827575,371.6581190077614,316.2017957692893,743.8427582007762
Ново-Алексеевское,2,1180Ново-Алексеевское,2020,150.2,6.4,Stubble,2.0,Тобольская,0.5878949297646168,0.8025690774068375,0.1933073151782035,0.557546533,59.48208634596209,57.62799001628744,47.35394326424732,52.01616093608611,16731804.0,21638942.129032254,23595689.73333333,22352835.612903222,285.87939453125,295.20274943690146,295.74935150146484,300.902836461221,274.59268239339195,283.6249089394846,284.41919606526693,290.22991549584174,0.0016485161230052,0.0026138476056056,0.0007102304509652,0.0005668585065999,2.262491346730126,0.5851262948846304,-1.8192738400565251,-0.9904118878867038,0.4459280174401682,0.8647275665203878,1.1376517222367266,1.4665349280259583,150,150,102.22559973710156,377.5386132106474,311.03039763391405,69.15741045021362,365.3241866579034,323.47354584291827,779.5782122905031
Ново-Алексеевское,20,1181Ново-Алексеевское,2020,372.7,12.0,others,2.0,Шортандинская,0.6308233190133556,0.9628920146680532,0.1982134614279374,0.603486335,59.48208634596209,57.62799001628744,47.35394326424732,52.01616093608611,16731804.0,21638942.129032254,23595689.73333333,22352835.612903222,285.87939453125,295.20274943690146,295.74935150146484,300.902836461221,274.59268239339195,283.6249089394846,284.41919606526693,290.22991549584174,0.0016485161230052,0.0026138476056056,0.0007102304509652,0.0005668585065999,2.262491346730126,0.5851262948846304,-1.8192738400565251,-0.9904118878867038,0.4459280174401682,0.8647275665203878,1.1376517222367266,1.4665349280259583,151,153,99.57732374487529,368.9981179001143,309.6046918061437,69.85292733750083,388.7350944410836,301.7579485111245,952.6077021305196
Ново-Алексеевское,21,1182Ново-Алексеевское,2020,374.6,14.2,Fallow,1.0,others,0.7168177686960989,0.9564486878600384,0.2753869678950377,0.638700628,59.48249109208527,57.63966748493013,47.37125338795491,52.02617106159499,16734776.09250158,21640419.967193127,23594096.79092628,22352218.12988597,285.8941281035628,295.21076957143896,295.75652964447164,300.9083145470059,274.5890515669383,283.6276532576808,284.4189309805839,290.2311471375804,0.0016448181806097,0.0026081616708754,0.0007110419201295,0.0005662232050107,2.2642352676747155,0.5858701441804941,-1.8203977150918056,-0.9910474787771864,0.4461909393675873,0.8647584087389112,1.1376136552109997,1.4665905762241191,146,146,100.85626350599172,349.7622446306969,313.28215034049254,69.93229439497122,393.2150340492406,293.43956259821897,909.9510182699236
Ново-Алексеевское,24п,1185Ново-Алексеевское,2020,381.6,8.0,Fallow,2.0,Тобольская,0.6152530995871279,1.0,0.2089725836473492,0.587914674,59.62770779105797,57.64731734238664,47.36193117599428,52.18717599843864,16699683.466666669,21594720.70967742,23619076.933333334,22356194.387096774,285.7513707478841,295.16794906123994,295.74207305908203,300.88301578644786,274.3285832722982,283.4093150477256,284.27451680501304,290.09334490376136,0.0017472815161033,0.0026889206170655,0.0007197259675833,0.0006484269822924,2.2243762479888067,0.5751099663396037,-1.790859940316942,-0.9676378991014216,0.4417464392696017,0.8594214373013866,1.1336060722617105,1.4568887533404236,150,153,102.4601535610273,368.8942734193975,324.94399205561047,69.65706719629262,332.0142336974512,343.0434955312811,647.1446253640456
Ново-Алексеевское,25м,1186Ново-Алексеевское,2020,318.0,11.7,Fallow,2.0,Тобольская,0.5801015780445239,1.0,0.2206854272421754,0.560552851,59.62770779105797,57.64731734238664,47.36193117599428,52.18717599843864,16699683.466666669,21594720.70967742,23619076.933333334,22356194.387096774,285.7513707478841,295.16794906123994,295.74207305908203,300.88301578644786,274.3285832722982,283.4093150477256,284.27451680501304,290.09334490376136,0.0017472815161033,0.0026889206170655,0.0007197259675833,0.0006484269822924,2.2243762479888067,0.5751099663396037,-1.790859940316942,-0.9676378991014216,0.4417464392696017,0.8594214373013866,1.1336060722617105,1.4568887533404236,152,152,102.85196328010493,379.35791422400496,310.4361308238198,69.26349892008638,314.6033631595185,374.7897253933971,628.5119185373758
Ново-Алексеевское,29,1190Ново-Алексеевское,2020,299.0,15.5,Stubble,2.0,Тобольская,0.658259601178502,0.5735654157024517,0.5644056513687516,0.486310512,59.62770779105797,57.64731734238664,47.36193117599428,52.18717599843864,16699683.466666669,21594720.70967742,23619076.933333334,22356194.387096774,285.7513707478841,295.16794906123994,295.74207305908203,300.88301578644786,274.3285832722982,283.4093150477256,284.27451680501304,290.09334490376136,0.0017472815161033,0.0026889206170655,0.0007197259675833,0.0006484269822924,2.2243762479888067,0.5751099663396037,-1.790859940316942,-0.9676378991014216,0.4417464392696017,0.8594214373013866,1.1336060722617105,1.4568887533404236,127,128,100.65128162861616,350.74363411619294,317.81812937783275,69.86955088586733,369.3187474248044,312.8860321384426,667.2025879831864
Ново-Алексеевское,3,1192Ново-Алексеевское,2020,227.9,5.9,Stubble,2.0,Тобольская,0.6035294775925034,0.9829654930811,0.1972483494979704,0.529320867,59.48208634596209,57.62799001628744,47.35394326424732,52.01616093608611,16731804.0,21638942.129032254,23595689.73333333,22352835.612903222,285.87939453125,295.20274943690146,295.74935150146484,300.902836461221,274.59268239339195,283.6249089394846,284.41919606526693,290.22991549584174,0.0016485161230052,0.0026138476056056,0.0007102304509652,0.0005668585065999,2.262491346730126,0.5851262948846304,-1.8192738400565251,-0.9904118878867038,0.4459280174401682,0.8647275665203878,1.1376517222367266,1.4665349280259583,130,147,101.48180934902295,380.4534067595291,314.6393478026131,68.60079904977863,355.9288413778209,329.30903790087467,792.230486883299
Ново-Алексеевское,30,1194Ново-Алексеевское,2020,332.5,10.8,Deep Tillage,2.0,Шортандинская,0.5761848664344899,1.0,0.2558478105174484,0.537089404,59.59628343171436,57.64318940689683,47.36020463554914,52.15277402407092,16706102.870473396,21603558.518962827,23614402.91752073,22355523.124025878,285.7769567602258,295.1749040411488,295.7435276819008,300.8869770194002,274.3813644290028,283.4524022603538,284.303431474156,290.12063902648305,0.0017275428980098,0.0026739170064296,0.0007178282545256,0.0006321252298297,2.231993687195527,0.577111765529056,-1.7965385601038422,-0.9721893624530918,0.442566094960765,0.860480466198093,1.1344146038719856,1.4588159113973784,149,149,102.52246508803884,352.5412461106474,327.630340745238,69.91340972907338,355.1407755938378,317.23176747362834,713.6187765634484
Ново-Алексеевское,36,1206Ново-Алексеевское,2020,279.8,13.5,others,2.0,Тобольская,0.6738153722244066,1.0,0.5840394306100395,0.47857869,59.64087075843653,57.51322536264083,47.10031314793391,52.03404612121855,16709937.657869987,21621336.151786912,23644930.44304288,22390548.201900687,285.8179365554325,295.2036190882088,295.7848769331177,300.8869520605816,274.2375168564244,283.4665389265087,284.3727319243077,290.18445156109163,0.0016868548564995,0.0026506662371744,0.0006846926393436,0.000585993970669,2.22673469932907,0.5573695972422884,-1.832954315695141,-0.9987203120791716,0.4417647280260233,0.8634270520610713,1.14179638989812,1.462324424943334,127,127,102.90474149018266,350.0201457351051,308.6444063437635,69.8742391770253,364.1511358765539,327.3249035576512,663.1907742433337
Ново-Алексеевское,4,1212Ново-Алексеевское,2020,199.1,9.2,Fallow,2.0,Тобольская,0.6543632199551161,0.8992269617930038,0.212871814597049,0.591752804,59.48208634596209,57.62799001628744,47.35394326424732,52.01616093608611,16731804.0,21638942.129032254,23595689.73333333,22352835.612903222,285.87939453125,295.20274943690146,295.74935150146484,300.902836461221,274.59268239339195,283.6249089394846,284.41919606526693,290.22991549584174,0.0016485161230052,0.0026138476056056,0.0007102304509652,0.0005668585065999,2.262491346730126,0.5851262948846304,-1.8192738400565251,-0.9904118878867038,0.4459280174401682,0.8647275665203878,1.1376517222367266,1.4665349280259583,150,153,100.41334429373886,357.5139764318992,303.2467799397095,69.0106878596876,387.1066045491916,309.6098931214032,910.7954514317028
Ново-Алексеевское,40п,1213Ново-Алексеевское,2020,276.0,9.0,Stubble,2.0,Тобольская,0.5917615355943638,0.9999629944861784,0.5097533287585025,0.443386232,59.65869092869438,57.39816945496694,46.87644447590312,51.90272274311528,16718810.866666667,21644367.16129032,23667302.133333333,22420275.41935484,285.8755376180013,295.23448525705646,295.8219161987305,300.8903582173009,274.1587148030599,283.51605618384576,284.457719930013,290.26328843639743,0.0016345661526008,0.0026175637629343,0.000654377421873,0.0005319691200536,2.2287755264176266,0.5420184109800604,-1.8693796343273588,-1.0256167034949026,0.4418126784994586,0.8668971348758273,1.1489051591706727,1.467019624909341,129,129,106.30117198146628,312.52611974198226,315.069864631598,70.29862814572544,360.125102207686,324.7259925501953,568.1288271100206
Ново-Алексеевское,41п,1214Ново-Алексеевское,2020,289.4,13.7,Deep Tillage,2.0,Тобольская,0.6152307619067301,1.0,0.5136709657779657,0.458944518,59.65869092869438,57.39816945496694,46.87644447590312,51.90272274311528,16718810.866666667,21644367.16129032,23667302.133333333,22420275.41935484,285.8755376180013,295.23448525705646,295.8219161987305,300.8903582173009,274.1587148030599,283.51605618384576,284.457719930013,290.26328843639743,0.0016345661526008,0.0026175637629343,0.000654377421873,0.0005319691200536,2.2287755264176266,0.5420184109800604,-1.8693796343273588,-1.0256167034949026,0.4418126784994586,0.8668971348758273,1.1489051591706727,1.467019624909341,129,129,104.90149468755624,300.3926159387664,310.7895542548402,69.93354344889691,352.9398469158037,336.1482215218372,590.6100306140827
